Time,Category,Average Score
2025-06-20 14:22:41,mouthShrugUpper,0.03
2025-06-20 14:22:41,mouthSmileLeft,0.02
2025-06-20 14:22:41,mouthSmileRight,0.03
2025-06-20 14:22:41,mouthStretchLeft,0.02
2025-06-20 14:22:41,mouthStretchRight,0.09
2025-06-20 14:22:41,mouthUpperUpLeft,0.06
2025-06-20 14:22:41,mouthUpperUpRight,0.07
2025-06-20 14:22:41,noseSneerLeft,0.0
2025-06-20 14:22:41,noseSneerRight,0.0
2025-06-20 14:22:42,_neutral,0.0
2025-06-20 14:22:42,browDownLeft,0.01
2025-06-20 14:22:42,browDownRight,0.0
2025-06-20 14:22:42,browInnerUp,0.08
2025-06-20 14:22:42,browOuterUpLeft,0.31
2025-06-20 14:22:42,browOuterUpRight,0.16
2025-06-20 14:22:42,cheekPuff,0.0
2025-06-20 14:22:42,cheekSquintLeft,0.0
2025-06-20 14:22:42,cheekSquintRight,0.0
2025-06-20 14:22:42,eyeBlinkLeft,0.07
2025-06-20 14:22:42,eyeBlinkRight,0.02
2025-06-20 14:22:42,eyeLookDownLeft,0.21
2025-06-20 14:22:42,eyeLookDownRight,0.21
2025-06-20 14:22:42,eyeLookInLeft,0.2
2025-06-20 14:22:42,eyeLookInRight,0.07
2025-06-20 14:22:42,eyeLookOutLeft,0.05
2025-06-20 14:22:42,eyeLookOutRight,0.18
2025-06-20 14:22:42,eyeLookUpLeft,0.05
2025-06-20 14:22:42,eyeLookUpRight,0.06
2025-06-20 14:22:42,eyeSquintLeft,0.11
2025-06-20 14:22:42,eyeSquintRight,0.09
2025-06-20 14:22:42,eyeWideLeft,0.02
2025-06-20 14:22:42,eyeWideRight,0.04
2025-06-20 14:22:42,jawForward,0.0
2025-06-20 14:22:42,jawLeft,0.0
2025-06-20 14:22:42,jawOpen,0.01
2025-06-20 14:22:42,jawRight,0.0
2025-06-20 14:22:42,mouthClose,0.0
2025-06-20 14:22:42,mouthDimpleLeft,0.0
2025-06-20 14:22:42,mouthDimpleRight,0.0
2025-06-20 14:22:42,mouthFrownLeft,0.01
2025-06-20 14:22:42,mouthFrownRight,0.01
2025-06-20 14:22:42,mouthFunnel,0.04
2025-06-20 14:22:42,mouthLeft,0.0
2025-06-20 14:22:42,mouthLowerDownLeft,0.05
2025-06-20 14:22:42,mouthLowerDownRight,0.03
2025-06-20 14:22:42,mouthPressLeft,0.0
2025-06-20 14:22:42,mouthPressRight,0.01
2025-06-20 14:22:42,mouthPucker,0.1
2025-06-20 14:22:42,mouthRight,0.0
2025-06-20 14:22:42,mouthRollLower,0.0
2025-06-20 14:22:42,mouthRollUpper,0.0
2025-06-20 14:22:42,mouthShrugLower,0.0
2025-06-20 14:22:42,mouthShrugUpper,0.03
2025-06-20 14:22:42,mouthSmileLeft,0.0
2025-06-20 14:22:42,mouthSmileRight,0.0
2025-06-20 14:22:42,mouthStretchLeft,0.01
2025-06-20 14:22:42,mouthStretchRight,0.01
2025-06-20 14:22:42,mouthUpperUpLeft,0.06
2025-06-20 14:22:42,mouthUpperUpRight,0.05
2025-06-20 14:22:42,noseSneerLeft,0.0
2025-06-20 14:22:42,noseSneerRight,0.0
2025-06-20 14:22:43,_neutral,0.0
2025-06-20 14:22:43,browDownLeft,0.01
2025-06-20 14:22:43,browDownRight,0.0
2025-06-20 14:22:43,browInnerUp,0.18
2025-06-20 14:22:43,browOuterUpLeft,0.36
2025-06-20 14:22:43,browOuterUpRight,0.33
2025-06-20 14:22:43,cheekPuff,0.0
2025-06-20 14:22:43,cheekSquintLeft,0.0
2025-06-20 14:22:43,cheekSquintRight,0.0
2025-06-20 14:22:43,eyeBlinkLeft,0.06
2025-06-20 14:22:43,eyeBlinkRight,0.02
2025-06-20 14:22:43,eyeLookDownLeft,0.24
2025-06-20 14:22:43,eyeLookDownRight,0.26
2025-06-20 14:22:43,eyeLookInLeft,0.22
2025-06-20 14:22:43,eyeLookInRight,0.1
2025-06-20 14:22:43,eyeLookOutLeft,0.09
2025-06-20 14:22:43,eyeLookOutRight,0.19
2025-06-20 14:22:43,eyeLookUpLeft,0.06
2025-06-20 14:22:43,eyeLookUpRight,0.06
2025-06-20 14:22:43,eyeSquintLeft,0.07
2025-06-20 14:22:43,eyeSquintRight,0.04
2025-06-20 14:22:43,eyeWideLeft,0.05
2025-06-20 14:22:43,eyeWideRight,0.09
2025-06-20 14:22:43,jawForward,0.0
2025-06-20 14:22:43,jawLeft,0.0
2025-06-20 14:22:43,jawOpen,0.0
2025-06-20 14:22:43,jawRight,0.0
2025-06-20 14:22:43,mouthClose,0.0
2025-06-20 14:22:43,mouthDimpleLeft,0.0
2025-06-20 14:22:43,mouthDimpleRight,0.0
2025-06-20 14:22:43,mouthFrownLeft,0.01
2025-06-20 14:22:43,mouthFrownRight,0.02
2025-06-20 14:22:43,mouthFunnel,0.02
2025-06-20 14:22:43,mouthLeft,0.0
2025-06-20 14:22:43,mouthLowerDownLeft,0.04
2025-06-20 14:22:43,mouthLowerDownRight,0.02
2025-06-20 14:22:43,mouthPressLeft,0.0
2025-06-20 14:22:43,mouthPressRight,0.01
2025-06-20 14:22:43,mouthPucker,0.09
2025-06-20 14:22:43,mouthRight,0.0
2025-06-20 14:22:43,mouthRollLower,0.0
2025-06-20 14:22:43,mouthRollUpper,0.0
2025-06-20 14:22:43,mouthShrugLower,0.0
2025-06-20 14:22:43,mouthShrugUpper,0.02
2025-06-20 14:22:43,mouthSmileLeft,0.0
2025-06-20 14:22:43,mouthSmileRight,0.0
2025-06-20 14:22:43,mouthStretchLeft,0.02
2025-06-20 14:22:43,mouthStretchRight,0.04
2025-06-20 14:22:43,mouthUpperUpLeft,0.04
2025-06-20 14:22:43,mouthUpperUpRight,0.04
2025-06-20 14:22:43,noseSneerLeft,0.0
2025-06-20 14:22:43,noseSneerRight,0.0
2025-06-20 14:22:44,_neutral,0.0
2025-06-20 14:22:44,browDownLeft,0.01
2025-06-20 14:22:44,browDownRight,0.01
2025-06-20 14:22:44,browInnerUp,0.14
2025-06-20 14:22:44,browOuterUpLeft,0.32
2025-06-20 14:22:44,browOuterUpRight,0.3
2025-06-20 14:22:44,cheekPuff,0.0
2025-06-20 14:22:44,cheekSquintLeft,0.0
2025-06-20 14:22:44,cheekSquintRight,0.0
2025-06-20 14:22:44,eyeBlinkLeft,0.05
2025-06-20 14:22:44,eyeBlinkRight,0.01
2025-06-20 14:22:44,eyeLookDownLeft,0.19
2025-06-20 14:22:44,eyeLookDownRight,0.2
2025-06-20 14:22:44,eyeLookInLeft,0.39
2025-06-20 14:22:44,eyeLookInRight,0.02
2025-06-20 14:22:44,eyeLookOutLeft,0.01
2025-06-20 14:22:44,eyeLookOutRight,0.37
2025-06-20 14:22:44,eyeLookUpLeft,0.06
2025-06-20 14:22:44,eyeLookUpRight,0.07
2025-06-20 14:22:44,eyeSquintLeft,0.06
2025-06-20 14:22:44,eyeSquintRight,0.03
2025-06-20 14:22:44,eyeWideLeft,0.04
2025-06-20 14:22:44,eyeWideRight,0.13
2025-06-20 14:22:44,jawForward,0.0
2025-06-20 14:22:44,jawLeft,0.0
2025-06-20 14:22:44,jawOpen,0.0
2025-06-20 14:22:44,jawRight,0.0
2025-06-20 14:22:44,mouthClose,0.0
2025-06-20 14:22:44,mouthDimpleLeft,0.0
2025-06-20 14:22:44,mouthDimpleRight,0.0
2025-06-20 14:22:44,mouthFrownLeft,0.01
2025-06-20 14:22:44,mouthFrownRight,0.01
2025-06-20 14:22:44,mouthFunnel,0.02
2025-06-20 14:22:44,mouthLeft,0.0
2025-06-20 14:22:44,mouthLowerDownLeft,0.04
2025-06-20 14:22:44,mouthLowerDownRight,0.02
2025-06-20 14:22:44,mouthPressLeft,0.0
2025-06-20 14:22:44,mouthPressRight,0.02
2025-06-20 14:22:44,mouthPucker,0.12
2025-06-20 14:22:44,mouthRight,0.0
2025-06-20 14:22:44,mouthRollLower,0.0
2025-06-20 14:22:44,mouthRollUpper,0.0
2025-06-20 14:22:44,mouthShrugLower,0.0
2025-06-20 14:22:44,mouthShrugUpper,0.02
2025-06-20 14:22:44,mouthSmileLeft,0.0
2025-06-20 14:22:44,mouthSmileRight,0.0
2025-06-20 14:22:44,mouthStretchLeft,0.02
2025-06-20 14:22:44,mouthStretchRight,0.03
2025-06-20 14:22:44,mouthUpperUpLeft,0.04
2025-06-20 14:22:44,mouthUpperUpRight,0.05
2025-06-20 14:22:44,noseSneerLeft,0.0
2025-06-20 14:22:44,noseSneerRight,0.0
2025-06-20 14:22:45,_neutral,0.0
2025-06-20 14:22:45,browDownLeft,0.01
2025-06-20 14:22:45,browDownRight,0.01
2025-06-20 14:22:45,browInnerUp,0.1
2025-06-20 14:22:45,browOuterUpLeft,0.35
2025-06-20 14:22:45,browOuterUpRight,0.15
2025-06-20 14:22:45,cheekPuff,0.0
2025-06-20 14:22:45,cheekSquintLeft,0.0
2025-06-20 14:22:45,cheekSquintRight,0.0
2025-06-20 14:22:45,eyeBlinkLeft,0.04
2025-06-20 14:22:45,eyeBlinkRight,0.01
2025-06-20 14:22:45,eyeLookDownLeft,0.17
2025-06-20 14:22:45,eyeLookDownRight,0.19
2025-06-20 14:22:45,eyeLookInLeft,0.24
2025-06-20 14:22:45,eyeLookInRight,0.04
2025-06-20 14:22:45,eyeLookOutLeft,0.03
2025-06-20 14:22:45,eyeLookOutRight,0.24
2025-06-20 14:22:45,eyeLookUpLeft,0.07
2025-06-20 14:22:45,eyeLookUpRight,0.07
2025-06-20 14:22:45,eyeSquintLeft,0.08
2025-06-20 14:22:45,eyeSquintRight,0.05
2025-06-20 14:22:45,eyeWideLeft,0.04
2025-06-20 14:22:45,eyeWideRight,0.07
2025-06-20 14:22:45,jawForward,0.0
2025-06-20 14:22:45,jawLeft,0.0
2025-06-20 14:22:45,jawOpen,0.01
2025-06-20 14:22:45,jawRight,0.0
2025-06-20 14:22:45,mouthClose,0.0
2025-06-20 14:22:45,mouthDimpleLeft,0.0
2025-06-20 14:22:45,mouthDimpleRight,0.0
2025-06-20 14:22:45,mouthFrownLeft,0.0
2025-06-20 14:22:45,mouthFrownRight,0.0
2025-06-20 14:22:45,mouthFunnel,0.02
2025-06-20 14:22:45,mouthLeft,0.0
2025-06-20 14:22:45,mouthLowerDownLeft,0.07
2025-06-20 14:22:45,mouthLowerDownRight,0.07
2025-06-20 14:22:45,mouthPressLeft,0.0
2025-06-20 14:22:45,mouthPressRight,0.02
2025-06-20 14:22:45,mouthPucker,0.15
2025-06-20 14:22:45,mouthRight,0.0
2025-06-20 14:22:45,mouthRollLower,0.0
2025-06-20 14:22:45,mouthRollUpper,0.0
2025-06-20 14:22:45,mouthShrugLower,0.0
2025-06-20 14:22:45,mouthShrugUpper,0.03
2025-06-20 14:22:45,mouthSmileLeft,0.0
2025-06-20 14:22:45,mouthSmileRight,0.0
2025-06-20 14:22:45,mouthStretchLeft,0.01
2025-06-20 14:22:45,mouthStretchRight,0.0
2025-06-20 14:22:45,mouthUpperUpLeft,0.08
2025-06-20 14:22:45,mouthUpperUpRight,0.07
2025-06-20 14:22:45,noseSneerLeft,0.0
2025-06-20 14:22:45,noseSneerRight,0.0
2025-06-20 14:22:46,_neutral,0.0
2025-06-20 14:22:46,browDownLeft,0.01
2025-06-20 14:22:46,browDownRight,0.01
2025-06-20 14:22:46,browInnerUp,0.1
2025-06-20 14:22:46,browOuterUpLeft,0.29
2025-06-20 14:22:46,browOuterUpRight,0.17
2025-06-20 14:22:46,cheekPuff,0.0
2025-06-20 14:22:46,cheekSquintLeft,0.0
2025-06-20 14:22:46,cheekSquintRight,0.0
2025-06-20 14:22:46,eyeBlinkLeft,0.09
2025-06-20 14:22:46,eyeBlinkRight,0.04
2025-06-20 14:22:46,eyeLookDownLeft,0.26
2025-06-20 14:22:46,eyeLookDownRight,0.27
2025-06-20 14:22:46,eyeLookInLeft,0.24
2025-06-20 14:22:46,eyeLookInRight,0.05
2025-06-20 14:22:46,eyeLookOutLeft,0.03
2025-06-20 14:22:46,eyeLookOutRight,0.21
2025-06-20 14:22:46,eyeLookUpLeft,0.05
2025-06-20 14:22:46,eyeLookUpRight,0.05
2025-06-20 14:22:46,eyeSquintLeft,0.16
2025-06-20 14:22:46,eyeSquintRight,0.15
2025-06-20 14:22:46,eyeWideLeft,0.02
2025-06-20 14:22:46,eyeWideRight,0.04
2025-06-20 14:22:46,jawForward,0.0
2025-06-20 14:22:46,jawLeft,0.0
2025-06-20 14:22:46,jawOpen,0.0
2025-06-20 14:22:46,jawRight,0.0
2025-06-20 14:22:46,mouthClose,0.0
2025-06-20 14:22:46,mouthDimpleLeft,0.0
2025-06-20 14:22:46,mouthDimpleRight,0.0
2025-06-20 14:22:46,mouthFrownLeft,0.01
2025-06-20 14:22:46,mouthFrownRight,0.01
2025-06-20 14:22:46,mouthFunnel,0.02
2025-06-20 14:22:46,mouthLeft,0.0
2025-06-20 14:22:46,mouthLowerDownLeft,0.06
2025-06-20 14:22:46,mouthLowerDownRight,0.06
2025-06-20 14:22:46,mouthPressLeft,0.0
2025-06-20 14:22:46,mouthPressRight,0.01
2025-06-20 14:22:46,mouthPucker,0.07
2025-06-20 14:22:46,mouthRight,0.0
2025-06-20 14:22:46,mouthRollLower,0.0
2025-06-20 14:22:46,mouthRollUpper,0.0
2025-06-20 14:22:46,mouthShrugLower,0.0
2025-06-20 14:22:46,mouthShrugUpper,0.02
2025-06-20 14:22:46,mouthSmileLeft,0.0
2025-06-20 14:22:46,mouthSmileRight,0.0
2025-06-20 14:22:46,mouthStretchLeft,0.01
2025-06-20 14:22:46,mouthStretchRight,0.03
2025-06-20 14:22:46,mouthUpperUpLeft,0.08
2025-06-20 14:22:46,mouthUpperUpRight,0.06
2025-06-20 14:22:46,noseSneerLeft,0.0
2025-06-20 14:22:46,noseSneerRight,0.0
2025-06-20 14:22:47,_neutral,0.0
2025-06-20 14:22:47,browDownLeft,0.01
2025-06-20 14:22:47,browDownRight,0.01
2025-06-20 14:22:47,browInnerUp,0.18
2025-06-20 14:22:47,browOuterUpLeft,0.33
2025-06-20 14:22:47,browOuterUpRight,0.19
2025-06-20 14:22:47,cheekPuff,0.0
2025-06-20 14:22:47,cheekSquintLeft,0.0
2025-06-20 14:22:47,cheekSquintRight,0.0
2025-06-20 14:22:47,eyeBlinkLeft,0.03
2025-06-20 14:22:47,eyeBlinkRight,0.01
2025-06-20 14:22:47,eyeLookDownLeft,0.18
2025-06-20 14:22:47,eyeLookDownRight,0.2
2025-06-20 14:22:47,eyeLookInLeft,0.23
2025-06-20 14:22:47,eyeLookInRight,0.07
2025-06-20 14:22:47,eyeLookOutLeft,0.06
2025-06-20 14:22:47,eyeLookOutRight,0.22
2025-06-20 14:22:47,eyeLookUpLeft,0.07
2025-06-20 14:22:47,eyeLookUpRight,0.07
2025-06-20 14:22:47,eyeSquintLeft,0.07
2025-06-20 14:22:47,eyeSquintRight,0.03
2025-06-20 14:22:47,eyeWideLeft,0.06
2025-06-20 14:22:47,eyeWideRight,0.08
2025-06-20 14:22:47,jawForward,0.0
2025-06-20 14:22:47,jawLeft,0.0
2025-06-20 14:22:47,jawOpen,0.0
2025-06-20 14:22:47,jawRight,0.0
2025-06-20 14:22:47,mouthClose,0.0
2025-06-20 14:22:47,mouthDimpleLeft,0.0
2025-06-20 14:22:47,mouthDimpleRight,0.0
2025-06-20 14:22:47,mouthFrownLeft,0.01
2025-06-20 14:22:47,mouthFrownRight,0.01
2025-06-20 14:22:47,mouthFunnel,0.01
2025-06-20 14:22:47,mouthLeft,0.0
2025-06-20 14:22:47,mouthLowerDownLeft,0.09
2025-06-20 14:22:47,mouthLowerDownRight,0.06
2025-06-20 14:22:47,mouthPressLeft,0.0
2025-06-20 14:22:47,mouthPressRight,0.01
2025-06-20 14:22:47,mouthPucker,0.05
2025-06-20 14:22:47,mouthRight,0.0
2025-06-20 14:22:47,mouthRollLower,0.0
2025-06-20 14:22:47,mouthRollUpper,0.0
2025-06-20 14:22:47,mouthShrugLower,0.0
2025-06-20 14:22:47,mouthShrugUpper,0.03
2025-06-20 14:22:47,mouthSmileLeft,0.0
2025-06-20 14:22:47,mouthSmileRight,0.0
2025-06-20 14:22:47,mouthStretchLeft,0.01
2025-06-20 14:22:47,mouthStretchRight,0.02
2025-06-20 14:22:47,mouthUpperUpLeft,0.06
2025-06-20 14:22:47,mouthUpperUpRight,0.07
2025-06-20 14:22:47,noseSneerLeft,0.0
2025-06-20 14:22:47,noseSneerRight,0.0
2025-06-20 14:22:48,_neutral,0.0
2025-06-20 14:22:48,browDownLeft,0.01
2025-06-20 14:22:48,browDownRight,0.01
2025-06-20 14:22:48,browInnerUp,0.18
2025-06-20 14:22:48,browOuterUpLeft,0.32
2025-06-20 14:22:48,browOuterUpRight,0.16
2025-06-20 14:22:48,cheekPuff,0.0
2025-06-20 14:22:48,cheekSquintLeft,0.0
2025-06-20 14:22:48,cheekSquintRight,0.0
2025-06-20 14:22:48,eyeBlinkLeft,0.09
2025-06-20 14:22:48,eyeBlinkRight,0.03
2025-06-20 14:22:48,eyeLookDownLeft,0.22
2025-06-20 14:22:48,eyeLookDownRight,0.2
2025-06-20 14:22:48,eyeLookInLeft,0.26
2025-06-20 14:22:48,eyeLookInRight,0.08
2025-06-20 14:22:48,eyeLookOutLeft,0.07
2025-06-20 14:22:48,eyeLookOutRight,0.24
2025-06-20 14:22:48,eyeLookUpLeft,0.07
2025-06-20 14:22:48,eyeLookUpRight,0.08
2025-06-20 14:22:48,eyeSquintLeft,0.21
2025-06-20 14:22:48,eyeSquintRight,0.08
2025-06-20 14:22:48,eyeWideLeft,0.03
2025-06-20 14:22:48,eyeWideRight,0.04
2025-06-20 14:22:48,jawForward,0.0
2025-06-20 14:22:48,jawLeft,0.0
2025-06-20 14:22:48,jawOpen,0.0
2025-06-20 14:22:48,jawRight,0.0
2025-06-20 14:22:48,mouthClose,0.0
2025-06-20 14:22:48,mouthDimpleLeft,0.03
2025-06-20 14:22:48,mouthDimpleRight,0.0
2025-06-20 14:22:48,mouthFrownLeft,0.01
2025-06-20 14:22:48,mouthFrownRight,0.01
2025-06-20 14:22:48,mouthFunnel,0.01
2025-06-20 14:22:48,mouthLeft,0.01
2025-06-20 14:22:48,mouthLowerDownLeft,0.12
2025-06-20 14:22:48,mouthLowerDownRight,0.13
2025-06-20 14:22:48,mouthPressLeft,0.06
2025-06-20 14:22:48,mouthPressRight,0.04
2025-06-20 14:22:48,mouthPucker,0.01
2025-06-20 14:22:48,mouthRight,0.0
2025-06-20 14:22:48,mouthRollLower,0.0
2025-06-20 14:22:48,mouthRollUpper,0.0
2025-06-20 14:22:48,mouthShrugLower,0.01
2025-06-20 14:22:48,mouthShrugUpper,0.04
2025-06-20 14:22:48,mouthSmileLeft,0.12
2025-06-20 14:22:48,mouthSmileRight,0.08
2025-06-20 14:22:48,mouthStretchLeft,0.09
2025-06-20 14:22:48,mouthStretchRight,0.2
2025-06-20 14:22:48,mouthUpperUpLeft,0.33
2025-06-20 14:22:48,mouthUpperUpRight,0.3
2025-06-20 14:22:48,noseSneerLeft,0.0
2025-06-20 14:22:48,noseSneerRight,0.0
2025-06-20 14:22:49,_neutral,0.0
2025-06-20 14:22:49,browDownLeft,0.05
2025-06-20 14:22:49,browDownRight,0.03
2025-06-20 14:22:49,browInnerUp,0.06
2025-06-20 14:22:49,browOuterUpLeft,0.16
2025-06-20 14:22:49,browOuterUpRight,0.08
2025-06-20 14:22:49,cheekPuff,0.0
2025-06-20 14:22:49,cheekSquintLeft,0.0
2025-06-20 14:22:49,cheekSquintRight,0.0
2025-06-20 14:22:49,eyeBlinkLeft,0.2
2025-06-20 14:22:49,eyeBlinkRight,0.12
2025-06-20 14:22:49,eyeLookDownLeft,0.32
2025-06-20 14:22:49,eyeLookDownRight,0.31
2025-06-20 14:22:49,eyeLookInLeft,0.2
2025-06-20 14:22:49,eyeLookInRight,0.1
2025-06-20 14:22:49,eyeLookOutLeft,0.1
2025-06-20 14:22:49,eyeLookOutRight,0.18
2025-06-20 14:22:49,eyeLookUpLeft,0.04
2025-06-20 14:22:49,eyeLookUpRight,0.05
2025-06-20 14:22:49,eyeSquintLeft,0.25
2025-06-20 14:22:49,eyeSquintRight,0.21
2025-06-20 14:22:49,eyeWideLeft,0.01
2025-06-20 14:22:49,eyeWideRight,0.02
2025-06-20 14:22:49,jawForward,0.0
2025-06-20 14:22:49,jawLeft,0.0
2025-06-20 14:22:49,jawOpen,0.0
2025-06-20 14:22:49,jawRight,0.0
2025-06-20 14:22:49,mouthClose,0.0
2025-06-20 14:22:49,mouthDimpleLeft,0.0
2025-06-20 14:22:49,mouthDimpleRight,0.01
2025-06-20 14:22:49,mouthFrownLeft,0.01
2025-06-20 14:22:49,mouthFrownRight,0.01
2025-06-20 14:22:49,mouthFunnel,0.01
2025-06-20 14:22:49,mouthLeft,0.0
2025-06-20 14:22:49,mouthLowerDownLeft,0.21
2025-06-20 14:22:49,mouthLowerDownRight,0.15
2025-06-20 14:22:49,mouthPressLeft,0.02
2025-06-20 14:22:49,mouthPressRight,0.06
2025-06-20 14:22:49,mouthPucker,0.01
2025-06-20 14:22:49,mouthRight,0.0
2025-06-20 14:22:49,mouthRollLower,0.0
2025-06-20 14:22:49,mouthRollUpper,0.0
2025-06-20 14:22:49,mouthShrugLower,0.0
2025-06-20 14:22:49,mouthShrugUpper,0.02
2025-06-20 14:22:49,mouthSmileLeft,0.1
2025-06-20 14:22:49,mouthSmileRight,0.12
2025-06-20 14:22:49,mouthStretchLeft,0.13
2025-06-20 14:22:49,mouthStretchRight,0.31
2025-06-20 14:22:49,mouthUpperUpLeft,0.55
2025-06-20 14:22:49,mouthUpperUpRight,0.68
2025-06-20 14:22:49,noseSneerLeft,0.0
2025-06-20 14:22:49,noseSneerRight,0.0
2025-06-20 14:22:50,_neutral,0.0
2025-06-20 14:22:50,browDownLeft,0.0
2025-06-20 14:22:50,browDownRight,0.0
2025-06-20 14:22:50,browInnerUp,0.08
2025-06-20 14:22:50,browOuterUpLeft,0.5
2025-06-20 14:22:50,browOuterUpRight,0.1
2025-06-20 14:22:50,cheekPuff,0.0
2025-06-20 14:22:50,cheekSquintLeft,0.0
2025-06-20 14:22:50,cheekSquintRight,0.0
2025-06-20 14:22:50,eyeBlinkLeft,0.37
2025-06-20 14:22:50,eyeBlinkRight,0.44
2025-06-20 14:22:50,eyeLookDownLeft,0.4
2025-06-20 14:22:50,eyeLookDownRight,0.4
2025-06-20 14:22:50,eyeLookInLeft,0.08
2025-06-20 14:22:50,eyeLookInRight,0.19
2025-06-20 14:22:50,eyeLookOutLeft,0.16
2025-06-20 14:22:50,eyeLookOutRight,0.05
2025-06-20 14:22:50,eyeLookUpLeft,0.04
2025-06-20 14:22:50,eyeLookUpRight,0.02
2025-06-20 14:22:50,eyeSquintLeft,0.62
2025-06-20 14:22:50,eyeSquintRight,0.38
2025-06-20 14:22:50,eyeWideLeft,0.01
2025-06-20 14:22:50,eyeWideRight,0.0
2025-06-20 14:22:50,jawForward,0.0
2025-06-20 14:22:50,jawLeft,0.0
2025-06-20 14:22:50,jawOpen,0.01
2025-06-20 14:22:50,jawRight,0.0
2025-06-20 14:22:50,mouthClose,0.0
2025-06-20 14:22:50,mouthDimpleLeft,0.0
2025-06-20 14:22:50,mouthDimpleRight,0.0
2025-06-20 14:22:50,mouthFrownLeft,0.0
2025-06-20 14:22:50,mouthFrownRight,0.0
2025-06-20 14:22:50,mouthFunnel,0.04
2025-06-20 14:22:50,mouthLeft,0.0
2025-06-20 14:22:50,mouthLowerDownLeft,0.2
2025-06-20 14:22:50,mouthLowerDownRight,0.26
2025-06-20 14:22:50,mouthPressLeft,0.01
2025-06-20 14:22:50,mouthPressRight,0.02
2025-06-20 14:22:50,mouthPucker,0.02
2025-06-20 14:22:50,mouthRight,0.0
2025-06-20 14:22:50,mouthRollLower,0.0
2025-06-20 14:22:50,mouthRollUpper,0.0
2025-06-20 14:22:50,mouthShrugLower,0.0
2025-06-20 14:22:50,mouthShrugUpper,0.01
2025-06-20 14:22:50,mouthSmileLeft,0.45
2025-06-20 14:22:50,mouthSmileRight,0.43
2025-06-20 14:22:50,mouthStretchLeft,0.03
2025-06-20 14:22:50,mouthStretchRight,0.11
2025-06-20 14:22:50,mouthUpperUpLeft,0.31
2025-06-20 14:22:50,mouthUpperUpRight,0.35
2025-06-20 14:22:50,noseSneerLeft,0.0
2025-06-20 14:22:50,noseSneerRight,0.0
2025-06-20 14:22:51,_neutral,0.0
2025-06-20 14:22:51,browDownLeft,0.0
2025-06-20 14:22:51,browDownRight,0.0
2025-06-20 14:22:51,browInnerUp,0.05
2025-06-20 14:22:51,browOuterUpLeft,0.63
2025-06-20 14:22:51,browOuterUpRight,0.07
2025-06-20 14:22:51,cheekPuff,0.0
2025-06-20 14:22:51,cheekSquintLeft,0.0
2025-06-20 14:22:51,cheekSquintRight,0.0
2025-06-20 14:22:51,eyeBlinkLeft,0.29
2025-06-20 14:22:51,eyeBlinkRight,0.47
2025-06-20 14:22:51,eyeLookDownLeft,0.4
2025-06-20 14:22:51,eyeLookDownRight,0.39
2025-06-20 14:22:51,eyeLookInLeft,0.02
2025-06-20 14:22:51,eyeLookInRight,0.33
2025-06-20 14:22:51,eyeLookOutLeft,0.32
2025-06-20 14:22:51,eyeLookOutRight,0.01
2025-06-20 14:22:51,eyeLookUpLeft,0.04
2025-06-20 14:22:51,eyeLookUpRight,0.02
2025-06-20 14:22:51,eyeSquintLeft,0.6
2025-06-20 14:22:51,eyeSquintRight,0.39
2025-06-20 14:22:51,eyeWideLeft,0.01
2025-06-20 14:22:51,eyeWideRight,0.0
2025-06-20 14:22:51,jawForward,0.0
2025-06-20 14:22:51,jawLeft,0.01
2025-06-20 14:22:51,jawOpen,0.02
2025-06-20 14:22:51,jawRight,0.0
2025-06-20 14:22:51,mouthClose,0.0
2025-06-20 14:22:51,mouthDimpleLeft,0.0
2025-06-20 14:22:51,mouthDimpleRight,0.0
2025-06-20 14:22:51,mouthFrownLeft,0.0
2025-06-20 14:22:51,mouthFrownRight,0.0
2025-06-20 14:22:51,mouthFunnel,0.03
2025-06-20 14:22:51,mouthLeft,0.0
2025-06-20 14:22:51,mouthLowerDownLeft,0.2
2025-06-20 14:22:51,mouthLowerDownRight,0.27
2025-06-20 14:22:51,mouthPressLeft,0.01
2025-06-20 14:22:51,mouthPressRight,0.02
2025-06-20 14:22:51,mouthPucker,0.01
2025-06-20 14:22:51,mouthRight,0.0
2025-06-20 14:22:51,mouthRollLower,0.0
2025-06-20 14:22:51,mouthRollUpper,0.0
2025-06-20 14:22:51,mouthShrugLower,0.0
2025-06-20 14:22:51,mouthShrugUpper,0.02
2025-06-20 14:22:51,mouthSmileLeft,0.26
2025-06-20 14:22:51,mouthSmileRight,0.27
2025-06-20 14:22:51,mouthStretchLeft,0.02
2025-06-20 14:22:51,mouthStretchRight,0.12
2025-06-20 14:22:51,mouthUpperUpLeft,0.27
2025-06-20 14:22:51,mouthUpperUpRight,0.35
2025-06-20 14:22:51,noseSneerLeft,0.0
2025-06-20 14:22:51,noseSneerRight,0.0
2025-06-20 14:22:53,_neutral,0.0
2025-06-20 14:22:53,browDownLeft,0.0
2025-06-20 14:22:53,browDownRight,0.01
2025-06-20 14:22:53,browInnerUp,0.01
2025-06-20 14:22:53,browOuterUpLeft,0.52
2025-06-20 14:22:53,browOuterUpRight,0.04
2025-06-20 14:22:53,cheekPuff,0.0
2025-06-20 14:22:53,cheekSquintLeft,0.0
2025-06-20 14:22:53,cheekSquintRight,0.0
2025-06-20 14:22:53,eyeBlinkLeft,0.29
2025-06-20 14:22:53,eyeBlinkRight,0.59
2025-06-20 14:22:53,eyeLookDownLeft,0.22
